timestamp,user
2025-12-05T15:46:40,0,11.9687
2025-12-05T15:46:42,0,11.9732
2025-12-05T15:46:44,0,11.9778
2025-12-05T15:46:46,0,11.9824
2025-12-05T15:46:48,0,11.9869
2025-12-05T15:46:50,0,11.9914
2025-12-05T15:46:52,0,11.9959
2025-12-05T15:46:54,1,12.0004
2025-12-05T15:46:56,1,12.0049
2025-12-05T15:46:58,1,12.0092
2025-12-05T15:47:00,2,12.0138
2025-12-05T15:47:02,1,12.0183
2025-12-05T15:47:04,1,12.0227
2025-12-05T15:47:06,0,12.0272
2025-12-05T15:47:08,1,12.0314
2025-12-05T15:47:10,2,12.0358
2025-12-05T15:47:12,1,12.0403
2025-12-05T15:47:14,1,12.0448
2025-12-05T15:47:16,0,12.0491
2025-12-05T15:47:18,2,12.0535
2025-12-05T15:47:20,1,12.0575
2025-12-05T15:47:22,1,12.0618
2025-12-05T15:47:24,1,12.0663
2025-12-05T15:47:26,0,12.0707
2025-12-05T15:47:28,1,12.075
2025-12-05T15:47:30,1,12.0792
2025-12-05T15:47:32,3,12.0835
2025-12-05T15:47:34,1,12.0878
2025-12-05T15:47:36,1,12.092
2025-12-05T15:47:38,0,12.0961
2025-12-05T15:47:40,2,12.1004
2025-12-05T15:47:42,1,12.1045
2025-12-05T15:47:44,0,12.1087
2025-12-05T15:47:46,1,12.1129
2025-12-05T15:47:48,2,12.1171
2025-12-05T15:47:50,2,12.1212
2025-12-05T15:47:52,2,12.1252
2025-12-05T15:47:54,0,12.1295
2025-12-05T15:47:56,1,12.1335
2025-12-05T15:47:58,0,12.1377
2025-12-05T15:48:00,0,12.1418
2025-12-05T15:48:02,1,12.1459
2025-12-05T15:48:04,0,12.15
2025-12-05T15:48:06,0,12.154
2025-12-05T15:48:08,0,12.158
2025-12-05T15:48:10,0,12.162
2025-12-05T15:48:12,2,12.166
2025-12-05T15:48:14,2,12.1701
2025-12-05T15:48:16,0,12.1741
2025-12-05T15:48:18,1,12.178
2025-12-05T15:48:20,3,12.1819
2025-12-05T15:48:22,2,12.1859
2025-12-05T15:48:24,1,12.1898
2025-12-05T15:48:26,1,12.1939
2025-12-05T15:48:28,1,12.1978
2025-12-05T15:48:30,1,12.2017
2025-12-05T15:48:32,2,12.2056
2025-12-05T15:48:34,0,12.2095
2025-12-05T15:48:36,0,12.2134
2025-12-05T15:48:38,1,12.2173
2025-12-05T15:48:40,1,12.2211
2025-12-05T15:48:42,1,12.225
2025-12-05T15:48:44,2,12.2288
2025-12-05T15:48:46,2,12.2326
2025-12-05T15:48:48,1,12.2364
2025-12-05T15:48:50,1,12.2402
2025-12-05T15:48:52,1,12.244
2025-12-05T15:48:54,0,12.2478
2025-12-05T15:48:56,0,12.2516
2025-12-05T15:48:58,0,12.2554
2025-12-05T15:49:00,1,12.2591
2025-12-05T15:49:02,0,12.2629
2025-12-05T15:49:04,1,12.2666
2025-12-05T15:49:06,1,12.2703
2025-12-05T15:49:08,1,12.274
2025-12-05T15:49:10,1,12.2777
2025-12-05T15:49:12,1,12.2814
2025-12-05T15:49:14,1,12.2851
2025-12-05T15:49:16,2,12.2887
2025-12-05T15:49:18,2,12.2925
2025-12-05T15:49:20,2,12.2961
2025-12-05T15:49:22,1,12.2998
2025-12-05T15:49:24,2,12.3034
2025-12-05T15:49:26,1,12.3071
2025-12-05T15:49:28,1,12.3107
2025-12-05T15:49:30,1,12.3143
2025-12-05T15:49:32,0,12.3179
2025-12-05T15:49:34,0,12.3215
2025-12-05T15:49:36,0,12.3251
2025-12-05T15:49:38,2,12.3286
2025-12-05T15:49:40,2,12.3322
2025-12-05T15:49:42,0,12.3357
2025-12-05T15:49:44,2,12.3393
2025-12-05T15:49:46,0,12.3429
2025-12-05T15:49:48,2,12.3463
2025-12-05T15:49:50,0,12.3498
2025-12-05T15:49:52,0,12.3534
2025-12-05T15:49:54,1,12.3568
2025-12-05T15:49:56,0,12.3603
2025-12-05T15:49:58,1,12.3638
2025-12-05T15:50:00,0,12.3672
2025-12-05T15:50:02,1,12.3708
2025-12-05T15:50:04,0,12.3742
2025-12-05T15:50:06,1,12.3773
2025-12-05T15:50:08,0,12.3811
2025-12-05T15:50:10,1,12.3845
2025-12-05T15:50:12,1,12.3878
2025-12-05T15:50:14,2,12.3912
2025-12-05T15:50:16,0,12.3946
2025-12-05T15:50:18,0,12.398
2025-12-05T15:50:20,1,12.4014
2025-12-05T15:50:22,1,12.4047
2025-12-05T15:50:24,1,12.4081
2025-12-05T15:50:26,1,12.4114
2025-12-05T15:50:28,1,12.4148
2025-12-05T15:50:30,0,12.4182
2025-12-05T15:50:32,0,12.4215
2025-12-05T15:50:34,0,12.4248
2025-12-05T15:50:36,0,12.4281
2025-12-05T15:50:38,0,12.4314
2025-12-05T15:50:40,0,12.4347
2025-12-05T15:50:42,0,12.438
2025-12-05T15:50:44,1,12.4413
2025-12-05T15:50:46,1,12.4445
2025-12-05T15:50:48,1,12.4478
2025-12-05T15:50:50,1,12.451
2025-12-05T15:50:52,1,12.4542
2025-12-05T15:50:54,2,12.4575
2025-12-05T15:50:56,2,12.4606
2025-12-05T15:50:58,2,12.4632
2025-12-05T15:51:00,2,12.4666
2025-12-05T15:51:02,2,12.4693
2025-12-05T15:51:04,2,12.4725
2025-12-05T15:51:06,1,12.4757
2025-12-05T15:51:08,1,12.4788
2025-12-05T15:51:10,1,12.482
2025-12-05T15:51:12,1,12.4852
2025-12-05T15:51:14,3,12.4883
2025-12-05T15:51:16,3,12.4914
2025-12-05T15:51:18,3,12.4945
2025-12-05T15:51:20,3,12.4976
2025-12-05T15:51:22,2,12.5008
2025-12-05T15:51:24,2,12.5033
2025-12-05T15:51:26,1,12.5065
2025-12-05T15:51:28,2,12.5095
2025-12-05T15:51:30,2,12.5127
2025-12-05T15:51:32,0,12.5158
2025-12-05T15:51:34,0,12.5189
2025-12-05T15:51:36,0,12.522
2025-12-05T15:51:38,1,12.525
2025-12-05T15:51:40,2,12.5281
2025-12-05T15:51:42,2,12.5311
2025-12-05T15:51:44,2,12.5342
2025-12-05T15:51:46,2,12.5373
2025-12-05T15:51:48,2,12.5402
2025-12-05T15:51:50,1,12.5433
2025-12-05T15:51:52,1,12.5463
2025-12-05T15:51:54,1,12.5493
2025-12-05T15:51:56,2,12.5524
2025-12-05T15:51:58,1,12.5554
2025-12-05T15:52:00,2,12.5583
2025-12-05T15:52:02,1,12.5613
2025-12-05T15:52:04,1,12.5643
2025-12-05T15:52:06,2,12.5672
2025-12-05T15:52:08,3,12.5702
2025-12-05T15:52:10,1,12.5731
2025-12-05T15:52:12,1,12.5761
2025-12-05T15:52:14,2,12.579
2025-12-05T15:52:16,2,12.582
2025-12-05T15:52:18,2,12.5849
2025-12-05T15:52:20,1,12.5878
2025-12-05T15:52:22,2,12.5907
2025-12-05T15:52:24,1,12.5937
2025-12-05T15:52:26,0,12.5965
2025-12-05T15:52:28,0,12.5994
2025-12-05T15:52:30,0,12.6023
2025-12-05T15:52:32,0,12.6052
2025-12-05T15:52:34,0,12.6081
2025-12-05T15:52:36,2,12.6109
2025-12-05T15:52:38,0,12.6138
2025-12-05T15:52:40,0,12.6166
2025-12-05T15:52:42,1,12.6194
2025-12-05T15:52:44,0,12.6223
2025-12-05T15:52:46,0,12.6251
2025-12-05T15:52:48,0,12.628
2025-12-05T15:52:50,1,12.6308
2025-12-05T15:52:52,0,12.6336
2025-12-05T15:52:54,1,12.6364
2025-12-05T15:52:56,1,12.6392
2025-12-05T15:52:58,3,12.6419
2025-12-05T15:53:00,2,12.6443
2025-12-05T15:53:02,1,12.647
2025-12-05T15:53:04,2,12.6497
2025-12-05T15:53:06,1,12.6526
2025-12-05T15:53:08,1,12.6554
2025-12-05T15:53:10,1,12.658
2025-12-05T15:53:12,0,12.6608
2025-12-05T15:53:14,0,12.6636
2025-12-05T15:53:16,2,12.6663
2025-12-05T15:53:18,1,12.669
2025-12-05T15:53:20,2,12.6717
2025-12-05T15:53:22,2,12.674
2025-12-05T15:53:24,3,12.6771
2025-12-05T15:53:26,3,12.6798
2025-12-05T15:53:28,1,12.6825
2025-12-05T15:53:30,3,12.6852
2025-12-05T15:53:32,1,12.6878
2025-12-05T15:53:34,2,12.6905
2025-12-05T15:53:36,3,12.6931
2025-12-05T15:53:38,3,12.6959
2025-12-05T15:53:40,1,12.6985
2025-12-05T15:53:42,0,12.7012
2025-12-05T15:53:44,0,12.7038
2025-12-05T15:53:46,1,12.7065
2025-12-05T15:53:48,1,12.7091
2025-12-05T15:53:50,0,12.7118
2025-12-05T15:53:52,2,12.7144
2025-12-05T15:53:54,1,12.717
2025-12-05T15:53:56,0,12.7196
2025-12-05T15:53:58,0,12.7221
2025-12-05T15:54:00,0,12.7248
2025-12-05T15:54:02,0,12.7274
2025-12-05T15:54:04,0,12.7299
2025-12-05T15:54:06,0,12.7325
2025-12-05T15:54:08,1,12.7351
2025-12-05T15:54:10,0,12.7376
2025-12-05T15:54:12,0,12.7402
2025-12-05T15:54:14,0,12.7428
2025-12-05T15:54:16,0,12.7453
2025-12-05T15:54:18,0,12.7478
2025-12-05T15:54:20,0,12.7504
2025-12-05T15:54:22,0,12.7527
2025-12-05T15:54:24,0,12.7554
2025-12-05T15:54:26,0,12.7579
2025-12-05T15:54:28,0,12.7604
2025-12-05T15:54:30,0,12.763
2025-12-05T15:54:32,1,12.7654
2025-12-05T15:54:34,0,12.768
2025-12-05T15:54:36,1,12.7704
2025-12-05T15:54:38,4,12.7729
2025-12-05T15:54:40,2,12.7754
2025-12-05T15:54:42,1,12.7775
2025-12-05T15:54:44,1,12.7803
2025-12-05T15:54:46,0,12.7828
2025-12-05T15:54:48,0,12.7851
2025-12-05T15:54:50,0,12.7876
2025-12-05T15:54:52,1,12.7899
2025-12-05T15:54:54,1,12.7925
2025-12-05T15:54:56,0,12.795
2025-12-05T15:54:58,0,12.7965
2025-12-05T15:55:00,0,12.7993
2025-12-05T15:55:02,0,12.8017
2025-12-05T15:55:04,1,12.8042
2025-12-05T15:55:06,1,12.8065
2025-12-05T15:55:08,1,12.8089
2025-12-05T15:55:10,0,12.8113
2025-12-05T15:55:12,0,12.8138
2025-12-05T15:55:14,0,12.8161
2025-12-05T15:55:16,1,12.8184
2025-12-05T15:55:18,1,12.8209
2025-12-05T15:55:20,0,12.8232
2025-12-05T15:55:22,0,12.8257
2025-12-05T15:55:24,0,12.828
2025-12-05T15:55:26,0,12.8304
2025-12-05T15:55:28,0,12.8327
2025-12-05T15:55:30,1,12.835
2025-12-05T15:55:32,0,12.8374
2025-12-05T15:55:34,1,12.8397
2025-12-05T15:55:36,0,12.8421
2025-12-05T15:55:38,1,12.8444
2025-12-05T15:55:40,2,12.8467
2025-12-05T15:55:42,0,12.849
2025-12-05T15:55:44,1,12.8513
2025-12-05T15:55:46,0,12.8537
2025-12-05T15:55:48,0,12.856
2025-12-05T15:55:50,0,12.8582
2025-12-05T15:55:52,1,12.8605
2025-12-05T15:55:54,0,12.8628
2025-12-05T15:55:56,0,12.8651
2025-12-05T15:55:58,2,12.8673
2025-12-05T15:56:00,2,12.8696
2025-12-05T15:56:02,1,12.8719
2025-12-05T15:56:04,1,12.8742
2025-12-05T15:56:06,1,12.8764
2025-12-05T15:56:08,2,12.8787
2025-12-05T15:56:10,2,12.8809
2025-12-05T15:56:12,2,12.8831
2025-12-05T15:56:14,1,12.8854
2025-12-05T15:56:16,1,12.8876
2025-12-05T15:56:18,2,12.8898
2025-12-05T15:56:20,2,12.892
2025-12-05T15:56:22,1,12.8943
2025-12-05T15:56:24,4,12.8964
2025-12-05T15:56:26,2,12.8986
2025-12-05T15:56:28,2,12.9009
2025-12-05T15:56:30,1,12.9031
2025-12-05T15:56:32,2,12.9053
2025-12-05T15:56:34,1,12.9075
2025-12-05T15:56:36,2,12.9097
2025-12-05T15:56:38,3,12.9119
2025-12-05T15:56:40,2,12.914
2025-12-05T15:56:42,2,12.9162
2025-12-05T15:56:44,3,12.9183
2025-12-05T15:56:46,2,12.9205
2025-12-05T15:56:48,1,12.9227
2025-12-05T15:56:50,3,12.9249
2025-12-05T15:56:52,3,12.927
2025-12-05T15:56:54,0,12.9292
2025-12-05T15:56:56,0,12.9313
2025-12-05T15:56:58,0,12.9335
2025-12-05T15:57:00,4,12.9355
2025-12-05T15:57:02,2,12.9377
2025-12-05T15:57:04,2,12.9398
2025-12-05T15:57:06,0,12.942
2025-12-05T15:57:08,2,12.9441
2025-12-05T15:57:10,0,12.9461
2025-12-05T15:57:12,0,12.9483
2025-12-05T15:57:14,1,12.9499
2025-12-05T15:57:16,1,12.952
2025-12-05T15:57:18,2,12.9541
2025-12-05T15:57:20,1,12.9561
2025-12-05T15:57:22,2,12.9583
2025-12-05T15:57:24,2,12.9603
2025-12-05T15:57:26,2,12.9623
2025-12-05T15:57:28,1,12.9645
2025-12-05T15:57:30,1,12.9666
2025-12-05T15:57:32,2,12.9686
2025-12-05T15:57:34,1,12.9707
2025-12-05T15:57:36,2,12.9727
2025-12-05T15:57:38,2,12.9747
2025-12-05T15:57:40,1,12.9768
2025-12-05T15:57:42,0,12.9788
2025-12-05T15:57:44,1,12.9808
2025-12-05T15:57:46,1,12.9829
2025-12-05T15:57:48,1,12.985
2025-12-05T15:57:50,3,12.9869
2025-12-05T15:57:52,2,12.989
2025-12-05T15:57:54,2,12.991
2025-12-05T15:57:56,2,12.993
2025-12-05T15:57:58,1,12.9951
2025-12-05T15:58:00,3,12.9971
2025-12-05T15:58:02,2,12.999
2025-12-05T15:58:04,4,13.0008
2025-12-05T15:58:06,3,13.0028
2025-12-05T15:58:08,2,13.0049
2025-12-05T15:58:10,2,13.007
2025-12-05T15:58:12,3,13.009
2025-12-05T15:58:14,0,13.011
2025-12-05T15:58:16,2,13.013
2025-12-05T15:58:18,4,13.0149
2025-12-05T15:58:20,1,13.0169
2025-12-05T15:58:22,3,13.0189
2025-12-05T15:58:24,1,13.0207
2025-12-05T15:58:26,3,13.0227
2025-12-05T15:58:28,1,13.0247
2025-12-05T15:58:30,0,13.0267
2025-12-05T15:58:32,2,13.0286
2025-12-05T15:58:34,2,13.0305
2025-12-05T15:58:36,1,13.0321
2025-12-05T15:58:39,2,13.0322
2025-12-05T15:58:41,1,13.0335
2025-12-05T15:58:43,2,13.0352
2025-12-05T17:18:33,Johan
2025-12-05T17:18:35,Desconocido
2025-12-05T17:18:37,Johan
2025-12-05T17:18:39,Johan
2025-12-05T17:18:41,Desconocido
2025-12-05T17:18:43,Desconocido
2025-12-05T17:18:45,Desconocido
2025-12-05T17:18:47,Desconocido
2025-12-05T17:18:49,Desconocido
2025-12-05T17:18:51,Desconocido
2025-12-05T17:18:53,Johan
2025-12-05T17:18:55,Desconocido
2025-12-05T17:18:57,Desconocido
2025-12-05T17:18:59,Desconocido
2025-12-05T17:19:01,Desconocido
2025-12-05T17:19:03,Desconocido
2025-12-05T17:19:05,Desconocido
2025-12-05T17:19:07,Desconocido
2025-12-05T17:19:09,Desconocido
2025-12-05T17:21:09,Johan
2025-12-05T17:21:11,Desconocido
2025-12-05T17:21:13,Desconocido
2025-12-05T17:21:15,Desconocido
2025-12-05T17:21:17,Johan
2025-12-05T17:21:19,Desconocido
2025-12-05T17:21:20,Desconocido
2025-12-05T17:21:21,Desconocido
2025-12-05T17:21:22,Desconocido
2025-12-05T17:21:23,Desconocido
2025-12-05T17:21:24,Desconocido
2025-12-05T17:21:25,Desconocido
2025-12-05T17:21:26,Desconocido
2025-12-05T17:21:27,Desconocido
2025-12-05T17:21:28,Desconocido
2025-12-05T17:21:29,Desconocido
2025-12-05T17:21:30,Desconocido
2025-12-05T17:21:31,Desconocido
2025-12-05T17:21:32,Desconocido
2025-12-05T17:21:33,Desconocido
2025-12-05T17:21:34,Desconocido
2025-12-05T17:21:35,Desconocido
2025-12-05T17:21:36,Desconocido
2025-12-05T17:21:37,Desconocido
2025-12-05T17:21:38,Desconocido
2025-12-05T17:21:39,Desconocido
2025-12-05T17:21:40,Desconocido
2025-12-05T17:21:41,Desconocido
2025-12-05T17:21:42,Desconocido
2025-12-05T17:21:43,Desconocido
2025-12-05T17:21:44,Desconocido
2025-12-05T17:21:45,Desconocido
2025-12-05T17:21:46,Desconocido
2025-12-05T17:21:47,Desconocido
2025-12-05T17:21:48,Desconocido
2025-12-05T17:21:50,Desconocido
2025-12-05T17:21:52,Desconocido
2025-12-05T17:21:54,Desconocido
2025-12-05T17:21:56,Desconocido
2025-12-05T17:21:58,Desconocido
2025-12-05T17:22:00,Desconocido
2025-12-05T17:22:01,Desconocido
2025-12-05T17:22:02,Desconocido
2025-12-05T17:22:03,Desconocido
2025-12-05T17:22:04,Desconocido
2025-12-05T17:22:05,Desconocido
2025-12-05T17:22:06,Desconocido
2025-12-05T17:22:07,Desconocido
2025-12-05T17:22:08,Desconocido
2025-12-05T17:22:09,Desconocido
2025-12-05T17:22:10,Desconocido
2025-12-05T17:22:11,Desconocido
2025-12-05T17:22:12,Desconocido
2025-12-05T17:22:13,Desconocido
2025-12-05T17:22:14,Desconocido
2025-12-05T17:22:15,Desconocido
2025-12-05T17:22:16,Desconocido
2025-12-05T17:22:17,Desconocido
2025-12-05T17:22:18,Desconocido
2025-12-05T17:22:19,Desconocido
2025-12-05T17:22:20,Desconocido
2025-12-05T17:22:22,Desconocido
2025-12-05T17:22:23,Desconocido
2025-12-05T17:22:24,Desconocido
2025-12-05T17:22:25,Desconocido
2025-12-05T17:22:26,Desconocido
2025-12-05T17:22:27,Desconocido
2025-12-05T17:22:28,Johan
2025-12-05T17:22:30,Desconocido
2025-12-05T17:22:31,Desconocido
2025-12-05T17:22:32,Desconocido
2025-12-05T17:22:33,Desconocido
2025-12-05T17:22:34,Desconocido
2025-12-05T17:22:35,Desconocido
2025-12-05T17:22:36,Desconocido
2025-12-05T17:22:37,Desconocido
2025-12-05T17:22:38,Desconocido
2025-12-05T17:22:39,Desconocido
2025-12-05T17:22:40,Desconocido
2025-12-05T17:22:41,Desconocido
2025-12-05T17:22:43,Desconocido
2025-12-05T17:22:44,Desconocido
2025-12-05T17:22:45,Desconocido
2025-12-05T17:22:46,Desconocido
2025-12-05T17:22:47,Desconocido
2025-12-05T17:22:48,Desconocido
2025-12-05T17:22:49,Desconocido
2025-12-05T17:22:50,Desconocido
2025-12-05T17:22:51,Desconocido
2025-12-05T17:22:52,Desconocido
2025-12-05T17:22:53,Desconocido
2025-12-05T17:22:54,Desconocido
2025-12-05T17:22:55,Desconocido
2025-12-05T17:22:56,Desconocido
2025-12-05T17:22:57,Desconocido
2025-12-05T17:22:58,Desconocido
2025-12-05T17:22:59,Desconocido
2025-12-05T17:23:00,Desconocido
2025-12-05T17:23:01,Desconocido
2025-12-05T17:23:02,Desconocido
2025-12-05T17:23:03,Desconocido
2025-12-05T17:23:04,Desconocido
2025-12-05T17:23:05,Desconocido
2025-12-05T17:23:06,Desconocido
2025-12-05T17:23:07,Desconocido
2025-12-05T17:23:08,Desconocido
2025-12-05T17:23:09,Desconocido
2025-12-05T17:23:10,Desconocido
2025-12-05T17:23:11,Desconocido
2025-12-05T17:23:12,Desconocido
2025-12-05T17:23:13,Desconocido
2025-12-05T17:23:14,Desconocido
2025-12-05T17:23:15,Desconocido
2025-12-05T17:23:16,Desconocido
2025-12-05T17:23:17,Desconocido
2025-12-05T17:23:18,Desconocido
2025-12-05T17:23:19,Desconocido
2025-12-05T17:23:20,Desconocido
2025-12-05T17:23:21,Desconocido
2025-12-05T17:23:22,Desconocido
2025-12-05T17:23:23,Desconocido
2025-12-05T17:23:24,Desconocido
2025-12-05T17:23:25,Desconocido
2025-12-05T17:23:26,Desconocido
2025-12-05T17:23:27,Desconocido
2025-12-05T17:23:28,Desconocido
2025-12-05T17:23:29,Desconocido
2025-12-05T17:23:30,Desconocido
2025-12-05T17:23:31,Desconocido
2025-12-05T17:23:32,Desconocido
2025-12-05T17:23:33,Desconocido
2025-12-05T17:23:34,Desconocido
2025-12-05T17:23:35,Desconocido
2025-12-05T17:23:36,Desconocido
2025-12-05T17:23:37,Desconocido
2025-12-05T17:23:38,Desconocido
2025-12-05T17:23:39,Desconocido
2025-12-05T17:23:40,Desconocido
2025-12-05T17:23:41,Desconocido
2025-12-05T17:23:42,Desconocido
2025-12-05T17:23:43,Desconocido
2025-12-05T17:23:44,Desconocido
2025-12-05T17:23:45,Desconocido
2025-12-05T17:23:46,Desconocido
2025-12-05T17:23:47,Desconocido
2025-12-05T17:23:48,Desconocido
2025-12-05T17:23:49,Desconocido
2025-12-05T17:23:50,Desconocido
2025-12-05T17:23:51,Desconocido
2025-12-05T17:23:52,Desconocido
2025-12-05T17:23:53,Desconocido
2025-12-05T17:23:54,Desconocido
2025-12-05T17:23:55,Desconocido
2025-12-05T17:23:56,Johan
2025-12-05T17:23:57,Johan
2025-12-05T17:23:59,Johan
2025-12-05T17:24:00,Johan
2025-12-05T17:24:02,Johan
2025-12-05T17:24:03,Johan
2025-12-05T17:24:04,Johan
2025-12-05T17:24:05,Johan
2025-12-05T17:24:07,Johan
2025-12-05T17:24:08,Johan
2025-12-05T17:24:10,Johan
2025-12-05T17:24:11,Johan
2025-12-05T17:24:12,Johan
2025-12-05T17:24:14,Johan
2025-12-05T17:24:15,Johan
2025-12-05T17:24:16,Johan
2025-12-05T17:24:17,Johan
2025-12-05T17:24:19,Johan
2025-12-05T17:24:20,Johan
2025-12-05T17:24:21,Johan
2025-12-05T17:24:23,Johan
2025-12-05T17:24:24,Johan
2025-12-05T17:24:25,Johan
2025-12-05T17:24:27,Johan
2025-12-05T17:24:28,Johan
2025-12-05T17:24:29,Johan
2025-12-05T17:24:31,Johan
2025-12-05T17:24:32,Johan
2025-12-05T17:24:33,Johan
2025-12-05T17:24:35,Johan
2025-12-05T17:24:37,Johan
2025-12-05T17:24:48,Desconocido
2025-12-05T17:24:49,Desconocido
2025-12-05T17:24:50,Desconocido
2025-12-05T17:24:51,Desconocido
2025-12-05T17:24:52,Desconocido
2025-12-05T17:24:53,Desconocido
2025-12-05T17:24:54,Desconocido
2025-12-05T17:24:55,Desconocido
2025-12-05T17:24:56,Desconocido
2025-12-05T17:24:57,Desconocido
2025-12-05T17:24:58,Desconocido
2025-12-05T17:24:59,Desconocido
2025-12-05T17:25:00,Desconocido
2025-12-05T17:25:01,Desconocido
2025-12-05T17:25:02,Desconocido
2025-12-05T17:25:03,Desconocido
2025-12-05T17:25:05,Desconocido
2025-12-05T17:25:06,Desconocido
2025-12-05T17:25:07,Desconocido
2025-12-05T17:25:08,Desconocido
2025-12-05T17:25:09,Desconocido
2025-12-05T17:25:10,Desconocido
2025-12-05T17:25:12,Desconocido
2025-12-05T17:25:13,Desconocido
2025-12-05T17:25:15,Desconocido
2025-12-05T17:25:16,Desconocido
2025-12-05T17:25:17,Desconocido
2025-12-05T17:25:18,Desconocido
2025-12-05T17:25:19,Desconocido
2025-12-05T17:25:21,Desconocido
2025-12-05T17:25:22,Desconocido
2025-12-05T17:25:23,Desconocido
2025-12-05T17:25:25,Desconocido
2025-12-05T17:25:26,Desconocido
2025-12-05T17:25:27,Desconocido
2025-12-05T17:25:28,Desconocido
2025-12-05T17:25:29,Desconocido
2025-12-05T17:25:30,Desconocido
2025-12-05T17:25:32,Desconocido
2025-12-05T17:25:33,Desconocido
2025-12-05T17:25:34,Desconocido
2025-12-05T17:25:36,Desconocido
